Time_ms,Distance_mm,VA0_V,VA1_V,VA2_V
5377,47,2.498,2.493,2.488
5378,47,2.498,2.493,2.488
5383,47,2.498,2.493,2.483
5384,47,2.498,2.493,2.488
5386,47,2.498,2.493,2.483
5388,47,2.493,2.488,2.483
5389,47,2.493,2.488,2.483
5392,47,2.498,2.493,2.483
5393,47,2.493,2.488,2.483
5399,48,2.532,2.517,2.502
5400,48,2.498,2.493,2.488
5402,48,2.498,2.493,2.488
5403,48,2.498,2.493,2.488
5405,48,2.498,2.493,2.488
5407,48,2.498,2.493,2.483
5408,48,2.498,2.493,2.483
5410,48,2.493,2.488,2.483
5411,48,2.498,2.493,2.483
5413,48,2.498,2.493,2.488
5415,48,2.498,2.493,2.488
5416,48,2.473,2.473,2.473
5424,49,2.532,2.517,2.502
5426,49,2.498,2.488,2.483
5427,49,2.493,2.493,2.483
5429,49,2.493,2.488,2.483
5431,49,2.493,2.493,2.483
5432,49,2.493,2.493,2.483
5435,49,2.498,2.493,2.488
5436,49,2.498,2.493,2.488
5438,49,2.498,2.493,2.488
5443,47,2.532,2.517,2.502
5445,47,2.498,2.493,2.483
5446,47,2.498,2.493,2.483
5448,47,2.493,2.493,2.483
5450,47,2.493,2.488,2.483
5451,47,2.493,2.488,2.483
5453,47,2.498,2.493,2.483
5454,47,2.498,2.493,2.483
5456,47,2.498,2.493,2.488
5458,47,2.498,2.493,2.488
5466,49,2.527,2.512,2.502
5467,49,2.498,2.493,2.483
5469,49,2.493,2.493,2.483
5470,49,2.498,2.493,2.483
5472,49,2.498,2.493,2.488
5474,49,2.498,2.493,2.483
5475,49,2.498,2.493,2.488
5478,49,2.498,2.493,2.488
5479,49,2.498,2.493,2.488
5481,49,2.498,2.493,2.488
5483,49,2.498,2.493,2.488
5496,48,2.532,2.517,2.502
5500,48,2.498,2.493,2.488
5501,48,2.498,2.493,2.488
5503,48,2.498,2.493,2.488
5505,48,2.498,2.493,2.488
5506,48,2.493,2.488,2.483
5511,48,2.527,2.512,2.502
5513,48,2.498,2.493,2.483
5517,48,2.498,2.493,2.488
5520,48,2.498,2.493,2.488
5522,48,2.498,2.493,2.488
5523,48,2.498,2.493,2.488
5525,48,2.498,2.493,2.488
5526,48,2.498,2.488,2.483
5528,48,2.498,2.488,2.483
5530,48,2.458,2.463,2.463
5535,49,2.527,2.512,2.502
5536,49,2.498,2.493,2.488
5538,49,2.498,2.493,2.488
5540,49,2.498,2.493,2.488
5541,49,2.498,2.493,2.488
5543,49,2.498,2.493,2.488
5544,49,2.498,2.493,2.483
5546,49,2.498,2.493,2.483
5548,49,2.493,2.493,2.483
5549,49,2.493,2.493,2.483
5551,49,2.493,2.493,2.483
5559,50,2.527,2.517,2.502
5560,50,2.498,2.493,2.488
5563,50,2.498,2.493,2.488
5565,50,2.498,2.493,2.488
5566,50,2.498,2.493,2.483
5568,50,2.493,2.493,2.483
5569,50,2.493,2.488,2.483
5571,50,2.498,2.493,2.483
5573,50,2.498,2.493,2.483
5574,50,2.493,2.493,2.483
5579,49,2.532,2.517,2.502
5581,49,2.498,2.493,2.488
5583,49,2.498,2.493,2.488
5584,49,2.498,2.493,2.483
5586,49,2.498,2.493,2.483
5587,49,2.498,2.493,2.483
5589,49,2.498,2.493,2.483
5591,49,2.498,2.493,2.483
5592,49,2.498,2.498,2.488
5609,48,2.532,2.517,2.502
5611,48,2.498,2.493,2.488
5612,48,2.498,2.493,2.488
5614,48,2.498,2.493,2.488
5615,48,2.498,2.493,2.488
5617,48,2.498,2.493,2.488
5619,48,2.498,2.493,2.488
5624,49,2.532,2.517,2.502
5626,49,2.498,2.493,2.488
5627,49,2.498,2.493,2.488
5629,49,2.498,2.493,2.483
5630,49,2.493,2.493,2.483
5632,49,2.493,2.493,2.483
5634,49,2.498,2.493,2.488
5635,49,2.498,2.493,2.488
5637,49,2.498,2.493,2.488
5638,49,2.498,2.493,2.488
5640,49,2.498,2.493,2.488
5642,49,2.498,2.493,2.488
5651,46,2.522,2.512,2.498
5652,46,2.498,2.493,2.483
5654,46,2.498,2.493,2.488
5655,46,2.498,2.493,2.488
5657,46,2.498,2.493,2.488
5659,46,2.498,2.493,2.488
5660,46,2.498,2.493,2.488
5662,46,2.498,2.493,2.488
5663,46,2.498,2.493,2.488
5665,46,2.498,2.454,2.458
5670,48,2.527,2.512,2.502
5672,48,2.498,2.493,2.488
5673,48,2.498,2.493,2.488
5675,48,2.498,2.493,2.488
5677,48,2.498,2.493,2.488
5678,48,2.498,2.493,2.488
5680,48,2.498,2.493,2.488
5681,48,2.498,2.493,2.488
5683,48,2.498,2.493,2.488
5692,49,2.527,2.512,2.502
5694,49,2.498,2.493,2.488
5695,49,2.498,2.493,2.488
5697,49,2.498,2.493,2.488
5698,49,2.498,2.493,2.488
5700,49,2.498,2.493,2.488
5702,49,2.498,2.493,2.488
5703,49,2.498,2.493,2.488
5705,49,2.498,2.493,2.488
5706,49,2.498,2.493,2.483
5708,49,2.498,2.493,2.483
5710,49,2.493,2.488,2.483
5715,49,2.527,2.512,2.502
5717,49,2.498,2.493,2.488
5718,49,2.498,2.493,2.488
5720,49,2.498,2.493,2.488
5729,49,2.493,2.488,2.483
5738,47,2.527,2.512,2.502
5739,47,2.498,2.493,2.488
5744,47,2.498,2.493,2.488
5745,47,2.498,2.493,2.483
5747,47,2.498,2.493,2.488
5749,47,2.498,2.493,2.483
5750,47,2.498,2.493,2.488
5752,47,2.498,2.493,2.483
5753,47,2.498,2.493,2.488
5755,47,2.498,2.493,2.488
5760,48,2.527,2.512,2.502
5762,48,2.498,2.493,2.488
5763,48,2.498,2.493,2.488
5765,48,2.498,2.493,2.488
5767,48,2.498,2.493,2.488
5768,48,2.498,2.493,2.488
5770,48,2.498,2.493,2.483
5771,48,2.498,2.493,2.483
5773,48,2.498,2.493,2.488
5776,48,2.498,2.493,2.488
5777,48,2.498,2.493,2.488
5785,48,2.532,2.512,2.502
5787,48,2.502,2.493,2.488
5788,48,2.502,2.493,2.488
5790,48,2.502,2.493,2.488
5792,48,2.498,2.493,2.488
5793,48,2.502,2.493,2.488
5795,48,2.502,2.493,2.488
5796,48,2.502,2.493,2.488
5798,48,2.502,2.493,2.488
5799,48,2.498,2.493,2.488
5805,49,2.532,2.512,2.502
5806,49,2.498,2.493,2.488
5808,49,2.498,2.493,2.483
5810,49,2.493,2.488,2.483
5811,49,2.498,2.493,2.483
5813,49,2.498,2.493,2.488
5814,49,2.498,2.493,2.488
5816,49,2.498,2.493,2.488
5819,49,2.498,2.493,2.488
5823,49,2.498,2.493,2.488
5828,48,2.527,2.512,2.502
5830,48,2.498,2.493,2.483
5831,48,2.498,2.493,2.483
5833,48,2.498,2.493,2.488
5835,48,2.498,2.493,2.488
5836,48,2.498,2.493,2.488
5838,48,2.498,2.493,2.488
5839,48,2.498,2.493,2.488
5841,48,2.498,2.493,2.488
5843,48,2.498,2.493,2.488
5844,48,2.498,2.493,2.488
5846,48,2.478,2.478,2.473
5851,46,2.532,2.517,2.502
5853,46,2.498,2.493,2.488
5854,46,2.498,2.493,2.488
5856,46,2.498,2.493,2.488
5857,46,2.498,2.493,2.488
5859,46,2.498,2.493,2.488
5864,46,2.498,2.493,2.488
5866,46,2.498,2.493,2.483
5868,46,2.498,2.493,2.483
5873,46,2.537,2.517,2.507
5874,46,2.498,2.493,2.488
5876,46,2.498,2.493,2.488
5878,46,2.498,2.493,2.488
5879,46,2.498,2.493,2.488
5881,46,2.498,2.493,2.488
5882,46,2.498,2.493,2.488
5884,46,2.498,2.493,2.488
5886,46,2.498,2.493,2.483
5887,46,2.498,2.493,2.483
5889,46,2.498,2.493,2.483
5890,46,2.493,2.493,2.483
5896,48,2.537,2.522,2.507
5897,48,2.498,2.493,2.488
5899,48,2.498,2.493,2.488
5901,48,2.498,2.493,2.488
5906,48,2.498,2.493,2.483
5907,48,2.498,2.493,2.483
5909,48,2.498,2.493,2.483
5911,48,2.498,2.493,2.483
5912,48,2.498,2.493,2.483
5914,48,2.498,2.493,2.488
5919,49,2.537,2.517,2.507
5921,49,2.498,2.493,2.488
5922,49,2.498,2.493,2.488
5924,49,2.498,2.493,2.488
5925,49,2.498,2.493,2.483
5927,49,2.498,2.493,2.483
5929,49,2.498,2.493,2.483
5930,49,2.498,2.493,2.483
5932,49,2.498,2.493,2.488
5933,49,2.498,2.493,2.488
5935,49,2.498,2.493,2.488
5940,49,2.537,2.522,2.507
5946,49,2.498,2.493,2.488
5947,49,2.498,2.493,2.488
5949,49,2.498,2.493,2.483
5958,49,2.498,2.493,2.488
5966,48,2.542,2.527,2.512
5968,48,2.498,2.493,2.483
5969,48,2.498,2.493,2.483
5971,48,2.493,2.493,2.483
5972,48,2.498,2.493,2.488
5974,48,2.498,2.493,2.483
5976,48,2.498,2.493,2.488
5977,48,2.498,2.493,2.488
5979,48,2.498,2.493,2.488
5980,48,2.498,2.493,2.488
5986,43,2.546,2.527,2.512
5987,43,2.498,2.493,2.483
5990,43,2.498,2.493,2.483
5992,43,2.498,2.493,2.483
5993,43,2.498,2.493,2.483
5997,43,2.498,2.493,2.488
5999,43,2.498,2.493,2.488
6001,43,2.498,2.493,2.488
6002,43,2.498,2.493,2.488
6004,43,2.498,2.493,2.488
6009,45,2.542,2.522,2.507
6011,45,2.498,2.493,2.483
6012,45,2.498,2.493,2.488
6014,45,2.498,2.493,2.488
6016,45,2.498,2.493,2.488
6017,45,2.498,2.493,2.488
6019,45,2.498,2.493,2.488
6020,45,2.498,2.493,2.488
6022,45,2.498,2.493,2.488
6023,45,2.498,2.493,2.488
6025,45,2.498,2.493,2.483
6030,45,2.542,2.522,2.507
6033,45,2.498,2.493,2.488
6035,45,2.498,2.493,2.488
6039,45,2.502,2.493,2.493
6040,45,2.507,2.493,2.493
6042,45,2.512,2.498,2.498
6044,45,2.517,2.498,2.498
6045,45,2.517,2.498,2.498
6047,45,2.522,2.498,2.502
6048,45,2.532,2.498,2.507
6054,41,2.595,2.537,2.542
6055,41,2.551,2.502,2.522
6057,41,2.556,2.502,2.522
6058,41,2.556,2.502,2.527
6060,41,2.561,2.502,2.527
6062,41,2.561,2.502,2.532
6063,41,2.561,2.502,2.532
6065,41,2.561,2.502,2.527
6066,41,2.561,2.502,2.527
6068,41,2.556,2.502,2.527
6070,41,2.556,2.502,2.527
6071,41,2.556,2.502,2.527
6080,47,2.595,2.537,2.542
6082,47,2.537,2.502,2.512
6083,47,2.537,2.498,2.507
6085,47,2.527,2.498,2.502
6087,47,2.522,2.498,2.502
6088,47,2.517,2.493,2.498
6090,47,2.512,2.493,2.493
6091,47,2.512,2.493,2.493
6093,47,2.507,2.493,2.493
6094,47,2.502,2.493,2.488
6100,45,2.551,2.527,2.512
6101,45,2.498,2.493,2.488
6103,45,2.498,2.493,2.488
6105,45,2.498,2.493,2.488
6106,45,2.498,2.493,2.488
6108,45,2.498,2.488,2.483
6109,45,2.498,2.493,2.483
6111,45,2.498,2.493,2.483
6113,45,2.498,2.493,2.483
6122,41,2.546,2.527,2.512
6123,41,2.498,2.493,2.488
6125,41,2.498,2.493,2.483
6126,41,2.498,2.493,2.483
6128,41,2.493,2.488,2.483
6130,41,2.493,2.488,2.483
6131,41,2.493,2.488,2.483
6133,41,2.498,2.493,2.483
6134,41,2.498,2.493,2.483
6136,41,2.498,2.493,2.488
6137,41,2.498,2.493,2.488
6139,41,2.498,2.493,2.488
6144,40,2.551,2.527,2.512
6146,40,2.502,2.493,2.488
6148,40,2.502,2.493,2.488
6149,40,2.502,2.493,2.488
6151,40,2.507,2.493,2.493
6152,40,2.507,2.493,2.493
6154,40,2.512,2.493,2.493
6158,40,2.512,2.493,2.498
6161,40,2.512,2.498,2.498
6162,40,2.512,2.493,2.498
6168,41,2.566,2.527,2.517
6169,41,2.512,2.493,2.493
6171,41,2.512,2.493,2.493
6172,41,2.507,2.493,2.493
6174,41,2.507,2.493,2.493
6184,41,2.493,2.493,2.483
6191,44,2.542,2.522,2.507
6193,44,2.493,2.488,2.483
6194,44,2.498,2.493,2.483
6196,44,2.498,2.493,2.483
6198,44,2.498,2.493,2.488
6199,44,2.498,2.493,2.483
6202,44,2.498,2.493,2.483
6203,44,2.498,2.493,2.483
6205,44,2.493,2.488,2.483
6207,44,2.493,2.488,2.483
6215,44,2.542,2.522,2.507
6216,44,2.493,2.488,2.483
6218,44,2.498,2.493,2.483
6219,44,2.498,2.493,2.483
6221,44,2.493,2.493,2.483
6223,44,2.493,2.488,2.483
6224,44,2.493,2.488,2.483
6226,44,2.493,2.488,2.483
6227,44,2.493,2.488,2.483
6229,44,2.493,2.488,2.483
6234,46,2.537,2.517,2.507
6236,46,2.498,2.493,2.483
6237,46,2.498,2.493,2.488
6239,46,2.498,2.493,2.488
6241,46,2.498,2.493,2.488
6242,46,2.498,2.493,2.483
6245,46,2.498,2.488,2.483
6246,46,2.493,2.488,2.483
6248,46,2.493,2.488,2.483
6252,46,2.493,2.488,2.483
6258,47,2.532,2.517,2.502
6259,47,2.498,2.493,2.488
6261,47,2.498,2.493,2.488
6262,47,2.493,2.493,2.483
6264,47,2.498,2.493,2.483
6266,47,2.493,2.488,2.483
6267,47,2.498,2.493,2.483
6269,47,2.493,2.488,2.483
6270,47,2.493,2.488,2.483
6272,47,2.493,2.488,2.483
6274,47,2.493,2.488,2.483
6275,47,2.498,2.493,2.488
6280,46,2.527,2.512,2.502
6282,46,2.498,2.493,2.483
6284,46,2.493,2.493,2.483
6285,46,2.493,2.488,2.483
6288,46,2.493,2.488,2.483
6289,46,2.493,2.488,2.483
6305,47,2.527,2.512,2.502
6307,47,2.493,2.488,2.483
6309,47,2.493,2.488,2.483
6310,47,2.493,2.488,2.483
6312,47,2.498,2.488,2.483
6313,47,2.493,2.493,2.483
6315,47,2.498,2.493,2.483
6317,47,2.498,2.493,2.488
6318,47,2.502,2.493,2.488
6320,47,2.502,2.493,2.488
6325,48,2.542,2.517,2.507
6327,48,2.507,2.493,2.493
6328,48,2.512,2.493,2.493
6331,48,2.512,2.493,2.493
6332,48,2.512,2.493,2.493
6334,48,2.512,2.493,2.493
6336,48,2.517,2.498,2.498
6337,48,2.517,2.498,2.498
6339,48,2.517,2.498,2.498
6343,48,2.507,2.493,2.493
6348,47,2.537,2.512,2.507
6350,47,2.502,2.488,2.488
6352,47,2.498,2.493,2.488
6353,47,2.498,2.493,2.488
6355,47,2.498,2.493,2.488
6356,47,2.498,2.493,2.488
6358,47,2.498,2.493,2.488
6360,47,2.498,2.493,2.488
6361,47,2.498,2.493,2.483
6363,47,2.498,2.493,2.483
6364,47,2.493,2.493,2.483
6370,48,2.507,2.498,2.488
6371,48,2.493,2.488,2.483
6374,48,2.498,2.493,2.483
6375,48,2.498,2.493,2.488
6377,48,2.498,2.493,2.488
6379,48,2.498,2.493,2.488
6380,48,2.498,2.493,2.488
6385,48,2.498,2.493,2.483
6386,48,2.498,2.493,2.483
6388,48,2.493,2.488,2.483
6393,44,2.507,2.502,2.493
6395,44,2.498,2.493,2.483
6396,44,2.498,2.493,2.488
6398,44,2.498,2.493,2.488
6399,44,2.498,2.493,2.488
6401,44,2.498,2.493,2.488
6403,44,2.498,2.493,2.488
6404,44,2.498,2.493,2.483
6406,44,2.493,2.488,2.483
6407,44,2.493,2.488,2.483
6422,46,2.512,2.502,2.493
6426,46,2.493,2.488,2.483
6427,46,2.493,2.488,2.483
6429,46,2.493,2.488,2.483
6430,46,2.493,2.488,2.483
6432,46,2.498,2.488,2.483
6440,45,2.512,2.502,2.498
6442,45,2.498,2.493,2.488
6443,45,2.498,2.493,2.488
6445,45,2.493,2.493,2.483
6446,45,2.493,2.488,2.483
6448,45,2.493,2.488,2.483
6449,45,2.493,2.488,2.483
6451,45,2.493,2.493,2.483
6453,45,2.498,2.488,2.483
6454,45,2.498,2.493,2.488
6456,45,2.498,2.493,2.488
6462,45,2.498,2.493,2.488
6464,45,2.498,2.493,2.483
6465,45,2.493,2.488,2.483
6467,45,2.493,2.488,2.483
6469,45,2.493,2.488,2.483
6470,45,2.493,2.488,2.483
6472,45,2.493,2.488,2.483
6473,45,2.498,2.488,2.483
6478,45,2.498,2.493,2.488
6483,47,2.498,2.493,2.488
6485,47,2.493,2.488,2.483
6486,47,2.493,2.493,2.483
6488,47,2.493,2.488,2.483
6489,47,2.493,2.488,2.483
6491,47,2.493,2.488,2.483
6492,47,2.498,2.493,2.483
6494,47,2.498,2.493,2.488
6496,47,2.498,2.493,2.488
6497,47,2.498,2.493,2.488
6499,47,2.498,2.493,2.488
6501,47,2.498,2.493,2.488
6507,47,2.512,2.502,2.498
6508,47,2.493,2.488,2.483
6510,47,2.493,2.488,2.483
6512,47,2.498,2.493,2.483
6513,47,2.498,2.493,2.488
6515,47,2.498,2.493,2.488
6519,47,2.498,2.493,2.488
6521,47,2.498,2.493,2.488
6522,47,2.498,2.493,2.483
6524,47,2.498,2.488,2.483
6529,47,2.517,2.507,2.498
6531,47,2.493,2.488,2.483
6532,47,2.493,2.488,2.483
6534,47,2.493,2.493,2.483
6536,47,2.493,2.493,2.483
6537,47,2.498,2.493,2.488
6539,47,2.498,2.493,2.488
6540,47,2.498,2.493,2.483
6542,47,2.493,2.493,2.483
6544,47,2.493,2.488,2.483
6546,47,2.493,2.488,2.483
6551,50,2.502,2.498,2.493
6553,50,2.493,2.488,2.483
6555,50,2.493,2.488,2.483
6556,50,2.493,2.493,2.483
6560,50,2.498,2.493,2.488
6562,50,2.493,2.493,2.483
6564,50,2.493,2.488,2.483
6565,50,2.493,2.488,2.483
6567,50,2.493,2.488,2.483
6568,50,2.493,2.488,2.483
6574,47,2.517,2.507,2.498
6575,47,2.498,2.493,2.488
6577,47,2.498,2.493,2.488
6579,47,2.498,2.493,2.488
6580,47,2.498,2.493,2.488
6582,47,2.498,2.493,2.483
6583,47,2.498,2.493,2.488
6586,47,2.493,2.488,2.483
6587,47,2.493,2.488,2.483
6589,47,2.493,2.488,2.483
6591,47,2.493,2.488,2.483
6592,47,2.498,2.493,2.483
6598,46,2.522,2.507,2.502
6602,46,2.498,2.493,2.488
6603,46,2.498,2.493,2.488
6605,46,2.498,2.493,2.483
6607,46,2.498,2.493,2.483
6608,46,2.498,2.488,2.483
6610,46,2.498,2.493,2.488
6611,46,2.498,2.493,2.483
6613,46,2.498,2.493,2.488
6615,46,2.483,2.483,2.478
6620,45,2.522,2.512,2.502
6622,45,2.498,2.493,2.488
6623,45,2.502,2.493,2.488
6625,45,2.502,2.493,2.488
6626,45,2.502,2.493,2.488
6629,45,2.502,2.493,2.488
6630,45,2.507,2.493,2.488
6632,45,2.507,2.493,2.493
6634,45,2.507,2.493,2.493
6647,44,2.532,2.507,2.507
6654,44,2.517,2.498,2.498
6655,44,2.517,2.498,2.498
6657,44,2.517,2.498,2.498
6658,44,2.512,2.498,2.498
6664,42,2.532,2.512,2.502
6665,42,2.498,2.493,2.488
6667,42,2.493,2.488,2.483
6668,42,2.498,2.493,2.483
6670,42,2.498,2.493,2.483
6673,42,2.498,2.493,2.483
6674,42,2.498,2.493,2.488
6676,42,2.498,2.493,2.488
6677,42,2.498,2.493,2.488
6679,42,2.498,2.493,2.488
6681,42,2.498,2.493,2.488
6682,42,2.498,2.493,2.488
6687,43,2.522,2.512,2.498
6689,43,2.498,2.493,2.483
6691,43,2.498,2.493,2.483
6695,43,2.498,2.493,2.488
6697,43,2.498,2.493,2.488
6698,43,2.498,2.493,2.488
6700,43,2.498,2.493,2.488
6701,43,2.498,2.493,2.488
6703,43,2.498,2.493,2.488
6705,43,2.498,2.493,2.483
6710,38,2.527,2.512,2.502
6711,38,2.498,2.493,2.488
6714,38,2.498,2.493,2.488
6716,38,2.498,2.493,2.488
6717,38,2.498,2.493,2.488
6719,38,2.498,2.493,2.488
6720,38,2.498,2.493,2.488
6722,38,2.498,2.493,2.488
6724,38,2.498,2.493,2.488
6725,38,2.493,2.493,2.483
6727,38,2.493,2.493,2.483
6732,40,2.532,2.517,2.502
6736,40,2.498,2.493,2.488
6738,40,2.498,2.493,2.488
6740,40,2.498,2.493,2.488
6741,40,2.498,2.493,2.488
6743,40,2.498,2.493,2.488
6744,40,2.498,2.493,2.483
6746,40,2.498,2.493,2.483
6748,40,2.493,2.493,2.483
6749,40,2.498,2.493,2.483
6754,41,2.532,2.517,2.507
6757,41,2.498,2.493,2.488
6759,41,2.498,2.493,2.488
6760,41,2.498,2.493,2.488
6762,41,2.498,2.493,2.488
6763,41,2.498,2.493,2.488
6765,41,2.498,2.493,2.483
6767,41,2.498,2.493,2.483
6768,41,2.493,2.493,2.483
6770,41,2.493,2.493,2.483
6778,42,2.542,2.527,2.512
6779,42,2.498,2.493,2.488
6781,42,2.498,2.493,2.488
6783,42,2.498,2.493,2.488
6784,42,2.498,2.493,2.488
6786,42,2.498,2.493,2.488
6787,42,2.498,2.488,2.483
6789,42,2.498,2.493,2.483
6791,42,2.498,2.493,2.488
6792,42,2.498,2.493,2.488
6794,42,2.498,2.493,2.488
6795,42,2.478,2.478,2.478
6802,42,2.537,2.522,2.507
6803,42,2.498,2.493,2.488
6805,42,2.498,2.493,2.488
6806,42,2.498,2.493,2.483
6808,42,2.493,2.488,2.483
6810,42,2.498,2.493,2.483
6811,42,2.498,2.493,2.488
6816,42,2.498,2.493,2.488
6817,42,2.498,2.493,2.488
6822,44,2.542,2.522,2.507
6824,44,2.493,2.493,2.483
6826,44,2.493,2.493,2.483
6827,44,2.493,2.488,2.483
6829,44,2.493,2.488,2.483
6830,44,2.493,2.488,2.483
6832,44,2.498,2.493,2.483
6834,44,2.498,2.493,2.488
6835,44,2.498,2.493,2.488
6837,44,2.498,2.493,2.488
6838,44,2.498,2.493,2.488
6840,44,2.498,2.493,2.488
6846,43,2.542,2.522,2.507
6848,43,2.493,2.488,2.483
6849,43,2.493,2.488,2.483
6851,43,2.493,2.488,2.483
6853,43,2.498,2.493,2.483
6857,43,2.498,2.493,2.488
6859,43,2.498,2.493,2.488
6860,43,2.498,2.493,2.488
6862,43,2.498,2.493,2.488
6875,43,2.542,2.527,2.512
6879,43,2.498,2.493,2.488
6881,43,2.498,2.493,2.488
6882,43,2.498,2.493,2.488
6885,43,2.498,2.488,2.483
6886,43,2.498,2.493,2.483
6892,41,2.542,2.522,2.507
6893,41,2.498,2.493,2.483
6895,41,2.498,2.493,2.488
6896,41,2.498,2.493,2.488
6898,41,2.498,2.493,2.488
6900,41,2.498,2.493,2.488
6901,41,2.498,2.493,2.488
6903,41,2.498,2.493,2.488
6904,41,2.498,2.493,2.483
6909,41,2.498,2.434,2.444
6914,44,2.542,2.527,2.512
6916,44,2.498,2.493,2.488
6917,44,2.498,2.493,2.488
6919,44,2.498,2.493,2.488
6920,44,2.498,2.493,2.488
6922,44,2.498,2.493,2.488
6924,44,2.498,2.493,2.483
6925,44,2.498,2.493,2.483
6928,44,2.493,2.488,2.483
6929,44,2.493,2.488,2.483
6931,44,2.498,2.493,2.483
6936,40,2.546,2.527,2.512
6938,40,2.498,2.493,2.488
6939,40,2.498,2.493,2.488
6941,40,2.498,2.493,2.488
6943,40,2.498,2.493,2.488
6944,40,2.498,2.493,2.483
6946,40,2.498,2.493,2.488
6950,40,2.493,2.493,2.483
6952,40,2.498,2.493,2.483
6953,40,2.498,2.493,2.488
6959,42,2.546,2.527,2.512
6960,42,2.498,2.493,2.488
6962,42,2.498,2.493,2.488
6963,42,2.498,2.493,2.488
6965,42,2.498,2.493,2.483
6967,42,2.498,2.493,2.483
6968,42,2.493,2.493,2.483
6971,42,2.498,2.493,2.483
6972,42,2.498,2.493,2.488
6974,42,2.498,2.493,2.488
6976,42,2.498,2.493,2.488
6981,43,2.542,2.522,2.512
6982,43,2.498,2.493,2.488
6984,43,2.498,2.493,2.488
6986,43,2.498,2.493,2.483
6987,43,2.493,2.488,2.483
7003,41,2.542,2.522,2.507
7005,41,2.498,2.493,2.483
7006,41,2.493,2.488,2.483
7008,41,2.498,2.493,2.483
7010,41,2.498,2.493,2.483
7011,41,2.498,2.493,2.488
7014,41,2.498,2.493,2.488
7015,41,2.498,2.493,2.488
7017,41,2.498,2.493,2.488
7019,41,2.498,2.493,2.488
7020,41,2.498,2.493,2.488
7022,41,2.498,2.493,2.488
7027,46,2.527,2.512,2.498
7029,46,2.493,2.488,2.483
7030,46,2.498,2.493,2.483
7032,46,2.498,2.493,2.483
7033,46,2.498,2.493,2.488
7035,46,2.498,2.493,2.488
7037,46,2.498,2.493,2.488
7041,46,2.498,2.493,2.488
7043,46,2.498,2.493,2.488
7044,46,2.498,2.444,2.454
7049,44,2.527,2.512,2.498
7051,44,2.498,2.493,2.483
7053,44,2.498,2.493,2.488
7054,44,2.498,2.493,2.488
7057,44,2.498,2.493,2.488
7058,44,2.498,2.493,2.488
7060,44,2.498,2.493,2.488
7062,44,2.498,2.493,2.488
7063,44,2.498,2.493,2.488
7065,44,2.498,2.493,2.483
7066,44,2.498,2.493,2.483
7072,45,2.527,2.512,2.502
7073,45,2.498,2.493,2.488
7075,45,2.498,2.493,2.488
7077,45,2.498,2.493,2.488
7078,45,2.498,2.493,2.488
7082,45,2.498,2.493,2.488
7084,45,2.498,2.493,2.483
7086,45,2.498,2.493,2.483
7087,45,2.498,2.488,2.483
7089,45,2.498,2.488,2.483
7094,47,2.527,2.512,2.502
7096,47,2.502,2.493,2.488
7098,47,2.502,2.493,2.488
7100,47,2.502,2.493,2.488
7109,47,2.498,2.488,2.483
7117,47,2.507,2.498,2.493
7119,47,2.502,2.493,2.488
7120,47,2.498,2.493,2.488
7122,47,2.507,2.498,2.488
7123,47,2.502,2.498,2.488
7125,47,2.507,2.493,2.488
7127,47,2.522,2.502,2.498
7128,47,2.517,2.502,2.493
7133,47,2.537,2.502,2.502
7134,47,2.551,2.507,2.517
7139,45,2.600,2.522,2.551
7142,45,2.595,2.517,2.551
7144,45,2.600,2.522,2.556
7145,45,2.605,2.527,2.561
7147,45,2.605,2.527,2.561
7148,45,2.610,2.527,2.561
7150,45,2.605,2.527,2.561
7151,45,2.610,2.527,2.566
7153,45,2.605,2.522,2.556
7155,45,2.605,2.517,2.556
7156,45,2.605,2.517,2.561
7162,48,2.615,2.522,2.566
7163,48,2.610,2.522,2.561
7165,48,2.615,2.527,2.566
7166,48,2.615,2.532,2.571
7168,48,2.605,2.527,2.561
7169,48,2.615,2.527,2.566
7174,48,2.586,2.517,2.542
7175,48,2.586,2.517,2.542
7177,48,2.581,2.512,2.537
7179,48,2.581,2.512,2.537
7185,45,2.605,2.527,2.561
7186,45,2.605,2.522,2.561
7188,45,2.615,2.532,2.571
7190,45,2.620,2.532,2.576
7191,45,2.625,2.532,2.576
7193,45,2.620,2.527,2.576
7194,45,2.610,2.522,2.566
7196,45,2.600,2.517,2.556
7197,45,2.586,2.512,2.542
7199,45,2.581,2.512,2.537
7201,45,2.576,2.512,2.537
7202,45,2.576,2.512,2.537
7208,43,2.576,2.522,2.537
7209,43,2.561,2.517,2.527
7211,43,2.546,2.512,2.517
7215,43,2.507,2.498,2.488
7217,43,2.502,2.493,2.483
7218,43,2.502,2.493,2.483
7220,43,2.502,2.493,2.488
7221,43,2.507,2.498,2.488
7223,43,2.507,2.498,2.493
7226,43,2.512,2.502,2.498
7231,42,2.517,2.507,2.498
7232,42,2.512,2.502,2.493
7234,42,2.507,2.498,2.488
7236,42,2.507,2.498,2.488
7237,42,2.502,2.493,2.483
7239,42,2.502,2.493,2.483
7240,42,2.502,2.493,2.483
7242,42,2.502,2.498,2.488
7244,42,2.507,2.498,2.493
7245,42,2.507,2.502,2.493
7247,42,2.512,2.507,2.498
7252,42,2.498,2.502,2.488
7256,42,2.473,2.488,2.473
7258,42,2.468,2.488,2.473
7260,42,2.468,2.488,2.473
7261,42,2.463,2.493,2.473
