time_ms,ax,ay,az,gx,gy,gz
23768,10.054,-0.45,0.783,-21.809,-2.099,-0.237
23817,9.903,-0.651,0.625,-15.748,-3.031,-2.847
23867,10.402,-0.093,-0.29,8.763,-0.275,-2.069
23917,10.179,-0.074,0.28,15.695,5.42,2.069
23967,10.445,-0.719,0.769,28.305,4.901,2.603
24017,10.133,-0.046,0.989,26.756,0.328,3.298
24068,10.002,-0.695,0.541,5.71,0.198,4.595
24117,9.848,-0.316,0.869,1.137,-0.321,4.458
24167,9.786,-0.517,0.968,7.366,-1.557,6.16
24217,9.86,-0.393,1.039,11.763,-2.565,9.55
24267,10.121,-0.52,1.238,12.794,-3.649,13.069
24317,10.378,-0.613,1.289,12.435,-6.16,15.252
24368,10.56,-0.795,1.198,10.832,-7.832,17.679
24417,10.742,-1.09,1.145,10.053,-9.824,19.282
24467,10.909,-1.183,1.073,2.145,-5.634,11.824
24517,10.981,-1.226,1.083,-5.649,-4.107,9.779
24567,10.866,-1.26,0.944,-2.328,-6.954,10.634
24617,10.897,-2.055,-0.002,-9.473,-2.198,6.092
24668,10.531,-2.285,-0.153,-2.603,1.908,-1.794
24717,9.911,-2.235,-0.206,-4.237,11.817,-11.718
24767,9.669,-1.545,0.347,11.84,13.443,-14.153
24817,9.932,-1.547,0.146,23.489,15.221,-13.427
24867,9.872,-1.76,0.057,32.206,19.733,-15.901
24918,9.681,-1.636,0.108,37.901,24.794,-19.351
24968,9.513,-1.389,0.493,40.427,29.427,-22.664
25017,9.226,-1.037,0.992,37.969,31.985,-24.412
25067,9.178,-0.565,1.55,29.466,33.031,-24.221
25117,9.187,-0.067,2.237,13.55,32.382,-21.382
25167,9.252,0.414,2.773,-9.672,30.046,-15.71
25218,9.427,0.814,3.406,-39.366,25.29,-7.817
25268,9.52,0.833,3.846,-74.305,17.71,1.298
25318,9.733,0.56,4.359,-112.321,6.832,9.931
25368,9.786,-0.024,4.438,-149.87,-7.076,15.656
25418,9.896,-0.687,4.158,-183.237,-23.427,16.336
25468,10.061,-1.432,3.533,-208.771,-38.282,10.435
25519,10.167,-1.95,2.39,-223.412,-49.084,-1.55
25568,10.224,-2.045,1.19,-225.985,-52.824,-16.557
25618,10.337,-1.772,0.031,-217.389,-49.046,-31.198
25668,10.301,-1.025,-1.018,-199.763,-38.198,-41.16
25718,10.332,-0.127,-1.691,-176.603,-23.183,-44.229
25768,10.239,0.814,-1.957,-151.55,-6.626,-40.359
25819,10.105,1.823,-2.002,-126.924,8.916,-29.573
25868,9.832,2.46,-1.851,-106.076,22.168,-14.168
25918,9.633,2.876,-1.37,-89.695,32.519,4.473
25968,9.348,2.893,-0.735,-78.824,39.634,23.733
26018,9.171,2.565,-0.132,-73.931,43.405,42.26
26068,8.96,1.993,0.41,-74.893,44.206,58.595
26119,8.799,1.047,0.97,-80.16,42.313,72.069
26168,8.732,-0.163,1.461,-88.618,37.947,81.695
26218,8.78,-1.705,1.715,-98.328,30.832,86.389
26268,8.917,-3.387,1.849,-105.969,21.481,83.351
26318,9.175,-4.965,1.688,-108.389,12.214,71.626
26369,9.23,-6.292,1.174,-103.466,4.878,48.374
26419,9.865,-6.823,0.604,-92.634,2.916,20.756
26468,9.781,-6.625,0.048,-77.13,5.55,-6.779
26518,9.903,-5.952,0.026,-59.16,11.496,-31.115
26568,9.827,-4.977,0.175,-41.282,17.458,-49.87
26618,9.863,-4.004,0.297,-26.153,21.832,-62.863
26669,9.733,-2.908,0.833,-15.641,23.885,-71.023
26719,9.575,-1.892,1.207,-11.153,23.481,-74.061
26769,9.549,-0.8,1.662,-12.931,21.298,-72.443
26819,9.463,0.086,1.952,-21.252,17.985,-66.733
26869,9.35,0.802,2.206,-35.504,14.695,-58.328
26919,9.242,1.396,2.448,-54.611,11.145,-47.832
26970,9.221,1.717,2.565,-77.649,8.13,-36.611
27019,9.228,1.875,2.572,-102.725,5.107,-25.321
27069,9.3,1.796,2.757,-130.519,2.206,-14.145
27119,9.369,1.564,2.675,-157.481,-0.885,-4.084
27169,9.46,1.291,2.395,-183.328,-4.802,4.0
27219,9.659,0.726,2.093,-205.496,-8.901,10.023
27270,9.844,0.309,1.636,-221.893,-12.344,13.023
27319,10.208,-0.113,1.044,-231.84,-14.214,14.45
27369,10.378,-0.326,0.386,-235.939,-13.389,14.565
27419,10.667,-0.314,-0.046,-235.282,-9.634,15.763
27469,10.861,-0.426,-0.287,-231.153,-5.45,18.344
27522,10.945,-0.68,-0.328,-223.931,-1.122,22.107
27575,11.039,-1.035,-0.412,-213.656,1.771,25.458
27626,10.864,-1.447,-0.369,-200.42,3.153,26.824
27678,10.713,-1.928,-0.601,-183.015,4.55,25.008
27730,10.572,-2.347,-0.944,-161.779,7.206,20.267
27783,10.181,-2.819,-1.286,-135.855,12.366,13.74
27835,9.846,-2.967,-1.53,-106.16,20.687,5.534
27886,9.479,-3.018,-1.71,-75.183,30.611,-1.817
27937,9.041,-2.831,-1.485,-44.397,40.359,-7.718
27988,8.763,-2.544,-1.066,-16.198,48.687,-11.916
28041,8.469,-2.134,-0.491,6.214,55.092,-14.634
28090,8.323,-1.708,0.263,18.832,59.145,-15.702
28140,8.356,-1.178,0.96,20.641,61.412,-15.023
28190,8.5,-0.675,1.973,9.405,61.947,-12.206
28240,8.696,-0.249,3.001,-14.802,60.351,-6.969
28291,8.943,-0.055,3.992,-50.504,55.176,0.511
28340,9.343,-0.11,5.008,-93.427,44.603,9.534
28390,9.688,-0.635,5.468,-139.008,27.405,17.519
28440,10.059,-1.602,5.415,-181.756,5.153,20.466
28490,10.251,-2.522,4.824,-215.527,-17.42,15.13
28541,10.478,-3.36,3.482,-236.74,-35.305,0.664
28594,10.648,-3.741,1.763,-241.595,-43.641,-19.74
28648,10.708,-3.418,0.156,-230.229,-39.573,-41.511
28701,10.552,-2.558,-1.262,-204.779,-24.618,-57.313
28756,10.49,-1.442,-2.11,-170.664,-3.405,-63.679
28811,10.306,-0.163,-2.575,-133.901,19.603,-60.496
28865,9.925,0.924,-2.491,-100.55,41.076,-49.489
28917,9.59,1.734,-2.048,-74.076,59.038,-34.427
28967,9.192,2.211,-1.432,-55.611,72.45,-17.985
29019,8.821,2.352,-0.426,-47.74,82.137,-1.748
29069,8.514,2.235,0.532,-51.702,88.481,13.771
29119,8.246,1.904,1.669,-69.191,91.237,28.695
29169,8.09,1.281,2.996,-100.847,89.611,43.802
29219,7.99,0.16,4.263,-146.183,81.511,58.397
29270,8.308,-1.696,4.972,-219.214,71.183,67.168
29320,8.442,-4.469,5.588,-250.137,44.214,61.252
29369,8.368,-6.634,4.74,-220.328,8.382,49.924
29419,8.677,-7.916,3.396,-186.573,-7.901,19.061
29469,8.936,-8.098,2.132,-135.58,-14.198,-14.321
29522,9.077,-7.274,1.384,-79.611,-13.389,-45.985
29575,9.175,-6.179,0.994,-42.405,-8.702,-71.626
29625,9.115,-4.948,0.989,-22.985,-2.542,-90.847
29676,9.094,-3.605,1.176,-1.87,-1.069,-101.977
29727,9.242,-2.16,1.315,10.244,-1.817,-106.534
29778,9.228,-0.616,1.545,12.832,-3.901,-104.328
29829,9.276,0.551,1.545,6.405,-6.504,-97.069
29878,9.388,1.609,1.799,-7.298,-8.45,-87.046
29928,9.403,2.467,1.863,-28.122,-9.702,-73.939
29978,9.398,3.109,1.935,-54.084,-10.405,-59.092
30028,9.432,3.549,1.966,-84.71,-10.389,-43.557
30078,9.329,3.818,1.928,-121.305,-8.313,-32.336
30129,9.415,3.595,2.072,-158.267,-4.252,-27.916
30180,6.68,2.551,0.029,-231.672,-19.489,-15.786
30231,9.764,3.197,2.517,-250.137,-26.145,-9.076
30282,9.465,2.292,2.56,-226.977,-23.824,1.198
30332,9.578,1.983,2.388,-223.031,-27.015,-0.298
30460,10.081,1.581,1.875,-206.58,-27.145,-2.275
30510,10.311,1.423,1.772,-197.886,-25.061,-1.092
30559,10.418,1.116,1.758,-187.55,-23.374,0.267
30609,10.497,0.651,1.796,-175.13,-22.519,1.183
30659,10.54,0.153,1.765,-161.603,-22.573,0.473
30709,10.493,-0.357,1.746,-147.588,-22.977,-2.992
30759,10.43,-0.833,1.463,-133.0,-23.45,-9.344
30810,10.296,-1.32,1.336,-121.748,-22.725,-19.031
30859,10.121,-1.578,1.013,-112.084,-20.244,-30.985
30912,9.812,-1.564,0.651,-105.198,-15.038,-45.275
30965,9.566,-1.176,0.424,-103.298,-7.092,-58.763
31017,9.317,-0.438,0.316,-106.847,2.878,-69.55
31069,9.044,0.398,0.467,-115.214,14.145,-75.931
31119,8.847,1.511,0.783,-127.084,25.885,-77.198
31170,8.766,2.606,1.703,-139.832,36.267,-72.458
31221,8.73,3.588,2.843,-148.977,42.878,-62.198
31272,8.771,4.184,4.409,-149.718,42.16,-45.992
31324,8.804,4.34,5.71,-135.779,33.298,-26.985
31374,8.936,4.05,7.077,-119.947,12.595,-10.366
31425,8.943,3.396,7.518,-93.771,-13.435,2.58
31475,9.046,2.793,7.367,-60.55,-39.405,11.939
31525,8.909,2.354,6.783,-35.916,-64.527,17.42
31576,8.823,2.043,5.75,-12.824,-84.748,22.603
31625,8.792,1.715,4.402,5.634,-98.832,28.405
31675,8.893,1.408,3.02,17.13,-105.191,34.374
31725,8.933,0.999,1.456,20.489,-105.55,39.099
31775,8.979,0.479,0.16,15.679,-98.634,41.863
31825,9.039,-0.002,-1.095,3.916,-90.183,41.748
31876,9.111,-0.443,-2.201,-13.656,-76.542,38.695
31925,9.187,-0.836,-3.135,-35.779,-60.275,32.573
31975,9.297,-1.035,-3.564,-56.344,-48.893,25.718
32026,9.161,-0.939,-4.026,-78.901,-45.565,19.725
32078,15.759,1.133,-2.769,-170.71,-10.756,29.786
32132,8.414,-0.723,-4.953,-165.924,17.282,24.122
32183,9.115,0.479,-4.134,-122.092,26.878,19.435
32234,9.091,0.611,-3.456,-102.122,36.244,25.153
32285,9.166,0.422,-2.603,-83.786,41.855,31.298
32335,9.314,0.086,-1.681,-70.336,43.763,36.221
32386,9.551,-0.465,-0.917,-63.031,42.618,38.725
32436,9.848,-1.061,-0.352,-62.046,38.328,38.008
32487,10.112,-1.631,0.17,-66.863,32.267,33.573
32538,10.337,-2.021,0.46,-75.466,24.992,26.13
32589,10.579,-2.22,0.311,-85.649,18.244,16.435
32640,10.701,-2.017,0.211,-95.527,13.649,6.168
32690,10.727,-1.739,0.0,-103.527,11.42,-2.359
32742,10.718,-1.209,-0.189,-108.977,11.908,-8.359
32795,10.6,-0.489,-0.271,-110.817,13.458,-10.099
32848,10.397,0.105,-0.139,-108.794,14.931,-7.534
32901,10.179,0.625,0.055,-103.076,15.26,-1.641
32952,9.958,0.889,0.228,-95.13,13.733,6.542
33002,9.767,1.123,0.551,-85.389,10.863,15.244
33052,9.479,1.083,0.63,-76.122,6.267,23.71
33102,9.259,0.728,0.716,-68.771,0.725,31.252
33153,9.118,0.263,0.788,-65.153,-5.969,36.863
33203,9.053,-0.383,0.697,-67.053,-13.427,39.885
33252,8.948,-1.14,0.352,-75.496,-20.389,39.679
33302,8.981,-1.847,-0.235,-90.313,-26.038,35.817
33352,9.218,-2.503,-1.154,-109.252,-28.702,28.397
33402,9.415,-2.809,-2.175,-130.557,-26.015,17.71
33454,9.721,-2.769,-3.164,-148.328,-16.45,5.626
33505,9.968,-2.251,-3.76,-160.786,0.145,-5.191
33556,10.174,-1.621,-3.973,-165.649,20.069,-11.206
33610,10.464,-0.807,-3.451,-162.603,40.122,-11.641
33665,10.483,-0.17,-2.522,-152.641,56.061,-7.244
33718,10.483,0.228,-1.502,-138.824,65.282,0.695
33768,10.488,0.546,-0.455,-124.786,68.603,9.595
33819,10.303,0.501,0.517,-112.87,66.26,18.198
33870,10.124,0.285,1.6,-105.137,58.809,26.282
33922,9.954,-0.065,2.383,-102.832,46.962,32.298
33972,9.729,-0.462,3.106,-107.725,31.763,35.931
34023,9.408,-1.032,3.439,-119.924,13.687,36.672
34074,9.168,-1.677,3.523,-139.481,-5.382,34.084
34125,8.957,-2.218,3.003,-166.847,-23.527,27.595
34177,8.79,-2.544,2.144,-199.557,-38.511,16.534
34229,8.632,-2.745,0.831,-233.443,-47.695,1.656
34280,8.682,-2.218,-0.496,-250.137,-48.901,-14.504
34334,8.725,-1.14,-1.796,-250.137,-41.924,-29.595
34388,9.0,0.45,-2.361,-250.137,-29.076,-37.947
34441,9.269,2.005,-2.373,-243.802,-15.336,-36.954
34494,9.673,3.351,-1.897,-204.26,-4.435,-25.496
34546,10.162,4.088,-1.3,-158.534,0.214,-7.679
34597,10.373,3.93,-0.73,-101.886,-1.298,7.893
34649,10.354,3.691,-0.539,-48.885,-1.954,21.45
34699,10.363,3.284,-0.539,-33.611,-3.397,40.26
34750,10.562,2.378,-0.901,-36.939,-6.405,55.374
34801,10.493,1.648,-1.102,-29.176,-4.183,61.305
34852,10.277,0.965,-1.449,-27.053,0.519,64.183
34902,10.172,0.295,-1.732,-31.221,6.725,64.435
34952,9.93,-0.316,-1.976,-41.481,13.824,62.191
35003,9.664,-0.877,-1.988,-57.504,21.527,58.244
35054,9.293,-1.245,-2.029,-78.427,28.412,53.84
35104,9.149,-1.504,-1.815,-103.069,33.588,50.061
35156,8.83,-1.621,-1.54,-131.542,36.504,48.107
35209,8.718,-1.77,-1.217,-160.763,35.733,47.504
35261,8.526,-2.038,-0.788,-192.458,31.076,47.84
35312,8.629,-2.354,-0.81,-231.382,22.595,48.519
35364,8.56,-2.682,-0.891,-250.137,11.733,51.229
35417,9.202,-2.996,-1.918,-250.137,9.901,54.229
35468,9.072,-3.475,-2.611,-250.137,10.542,36.374
35520,9.76,-2.567,-3.389,-250.137,9.0,16.855
35570,9.851,-1.744,-3.873,-250.137,18.84,9.527
35621,10.042,-0.884,-3.775,-236.496,32.412,7.183
35674,10.2,-0.091,-3.25,-199.0,45.977,10.305
35727,10.426,0.436,-2.443,-162.107,56.13,18.16
35779,10.461,0.75,-1.418,-131.191,61.412,27.878
35830,10.485,0.905,-0.366,-107.893,61.802,37.618
35883,10.311,0.68,0.62,-93.496,58.015,47.092
35933,10.107,0.371,1.468,-89.466,50.336,55.191
35983,10.023,0.007,2.17,-94.786,39.008,62.58
36032,9.764,-0.515,2.726,-109.382,24.145,68.351
36083,9.436,-1.257,2.874,-132.626,5.809,71.962
36133,9.106,-2.088,2.666,-164.137,-14.122,71.176
36186,8.744,-3.073,1.923,-200.153,-34.611,63.519
36237,8.426,-3.791,0.489,-233.298,-51.504,47.817
36289,8.277,-4.019,-1.372,-250.137,-61.0,26.221
36342,8.232,-3.36,-3.387,-250.137,-59.656,2.573
36395,8.222,-2.012,-4.936,-232.756,-47.679,-15.687
36449,8.289,-0.378,-5.885,-173.115,-29.763,-26.198
36502,8.644,1.106,-6.294,-92.656,-11.298,-29.58
36554,9.032,2.512,-6.213,-58.885,18.084,-19.969
36605,8.689,3.14,-5.544,-96.145,34.763,7.26
36656,8.699,3.013,-4.838,-96.038,51.786,24.061
36705,8.79,2.833,-3.861,-91.344,63.351,40.298
36755,8.842,2.266,-2.965,-83.855,70.588,54.863
36805,8.881,1.566,-2.041,-76.863,73.695,65.069
36855,8.989,0.623,-1.221,-72.359,73.527,70.687
36905,9.103,-0.235,-0.608,-72.115,70.893,71.878
36956,9.252,-1.126,-0.077,-76.863,66.382,69.405
37006,9.297,-1.878,0.271,-87.061,60.71,63.954
37056,9.355,-2.539,0.472,-102.985,54.939,56.191
37106,9.499,-3.137,0.56,-124.405,49.008,47.237
37157,9.561,-3.48,0.556,-150.954,43.771,37.725
37209,9.642,-3.734,0.479,-182.71,39.153,28.511
37260,9.659,-3.813,0.438,-220.046,35.206,21.916
37311,9.856,-3.854,0.271,-250.137,31.794,23.893
37361,10.308,-3.957,-0.45,-250.137,43.511,21.603
37414,9.606,-4.153,-0.872,-250.137,49.412,10.931
37467,9.827,-3.537,-1.13,-250.137,42.473,4.855
37518,9.911,-3.367,-1.245,-250.137,44.855,4.092
37568,9.947,-3.207,-1.411,-250.137,47.0,2.87
37619,10.076,-2.771,-1.518,-250.137,50.534,1.405
37671,10.114,-2.321,-1.454,-246.611,55.16,1.076
37724,10.174,-1.667,-1.272,-227.16,59.985,3.756
37775,10.002,-1.142,-0.714,-211.168,63.641,9.046
37827,10.004,-0.733,-0.139,-200.779,64.634,17.084
37880,9.836,-0.608,0.592,-197.901,61.885,26.771
37932,9.726,-0.685,1.25,-203.023,54.878,36.626
37983,9.513,-0.999,1.95,-216.702,43.832,45.405
38033,9.324,-1.562,2.165,-237.031,28.443,50.71
38084,9.183,-2.445,2.112,-250.137,10.382,50.832
38135,9.032,-3.224,1.473,-250.137,-7.092,43.641
38187,8.857,-3.748,0.41,-250.137,-20.634,29.794
38238,8.763,-3.803,-1.02,-250.137,-26.756,11.351
38291,8.802,-3.094,-2.4,-250.137,-23.794,-6.58
38344,8.909,-1.815,-3.336,-249.74,-14.29,-18.45
38398,9.022,-0.443,-3.698,-189.863,-3.489,-22.817
38452,9.034,0.651,-3.77,-103.397,0.748,-26.656
38502,9.515,1.538,-3.873,-40.16,11.687,-27.45
38553,9.345,2.723,-3.308,-46.267,31.076,-8.817
38603,9.776,2.8,-2.831,-85.45,33.847,13.336
38653,9.975,2.869,-2.112,-84.992,40.122,27.855
38704,10.15,2.587,-1.401,-81.809,42.603,42.336
38754,10.131,1.978,-0.68,-77.695,40.878,54.305
38805,10.196,1.142,-0.259,-74.275,37.26,61.679
38856,10.236,0.292,-0.072,-73.42,33.061,64.107
38906,10.117,-0.587,-0.024,-76.695,29.191,62.351
38959,10.064,-1.243,-0.012,-84.725,25.481,57.0
39011,9.954,-1.95,-0.141,-98.0,22.542,49.137
39062,9.865,-2.395,-0.307,-116.26,21.122,39.565
39114,9.547,-2.649,-0.536,-139.771,21.252,29.687
39165,9.336,-2.723,-0.814,-167.443,22.221,20.725
39218,9.25,-2.555,-0.98,-197.748,24.061,13.435
39270,9.022,-2.376,-1.078,-228.954,26.328,8.786
39321,8.95,-2.017,-1.166,-250.137,28.939,6.588
39371,8.924,-1.583,-1.073,-250.137,30.809,7.969
39422,9.051,-1.389,-0.824,-250.137,30.412,11.321
39475,9.175,-1.43,-0.671,-250.137,27.267,14.229
39527,9.47,-1.485,-0.659,-250.137,22.542,14.588
39579,9.923,-1.576,-0.987,-250.137,19.221,11.13
39630,10.129,-1.217,-1.365,-250.137,20.725,6.863
39683,10.574,-0.522,-1.463,-250.137,26.702,5.351
39735,10.689,0.144,-1.253,-250.137,33.679,10.069
39787,10.881,0.532,-0.376,-250.137,36.435,20.458
39838,10.933,0.352,0.501,-250.137,31.534,32.26
39889,11.0,-0.117,1.133,-250.137,19.076,39.427
39942,10.775,-1.006,1.372,-250.137,2.87,38.992
39993,10.634,-1.777,1.035,-250.137,-11.878,29.893
40046,10.373,-2.304,0.22,-250.137,-20.954,12.908
40098,10.112,-2.342,-0.867,-250.137,-19.634,-6.924
40153,9.683,-1.612,-1.806,-250.137,-6.802,-23.885
40206,9.274,-0.405,-2.225,-250.137,13.565,-30.275
40259,9.0,0.838,-1.753,-250.137,34.565,-24.198
40311,8.672,1.633,-0.678,-250.137,48.641,-8.382
40361,8.569,1.837,0.776,-250.137,51.573,11.42
40412,8.529,1.09,2.156,-250.137,43.817,28.0
40462,8.521,-0.177,3.08,-250.137,28.389,37.038
40513,8.835,-1.65,3.286,-250.137,9.725,36.061
40562,9.221,-3.006,2.455,-250.137,-5.611,26.397
40613,9.377,-3.942,1.039,-250.137,-13.366,8.695
40665,9.793,-3.83,-0.529,-250.137,-9.328,-11.122
40718,10.138,-2.776,-1.851,-250.137,7.061,-22.916
40770,10.701,-1.49,-2.285,-250.137,36.153,-21.855
40824,11.048,-0.374,-1.686,-250.137,57.061,-10.305
40879,10.739,0.163,-0.91,-250.137,63.695,12.588
40931,10.845,-0.029,-0.115,-250.137,57.519,33.802
40984,10.725,-0.529,0.395,-250.137,41.504,48.29
41035,10.584,-1.174,0.189,-250.137,22.817,52.061
41088,10.464,-1.59,-0.472,-250.137,7.344,47.435
41140,10.222,-1.499,-1.32,-250.137,-1.168,38.908
41193,9.925,-0.879,-2.108,-250.137,-3.595,31.351
41245,9.542,-0.153,-2.424,-250.137,-3.153,27.305
41296,9.235,0.685,-2.215,-250.137,-3.588,26.565
41348,9.012,1.3,-1.772,-250.137,-6.771,27.13
41399,8.797,1.586,-1.135,-250.137,-13.321,26.573
41451,8.648,1.672,-0.774,-250.137,-22.122,22.954
41502,8.656,1.665,-0.582,-250.137,-29.725,15.29
41554,8.938,1.863,-0.747,-250.137,-33.313,5.771
41606,9.118,2.498,-0.987,-250.137,-32.397,-0.534
41658,9.367,3.305,-0.975,-250.137,-27.901,-0.069
41710,9.695,3.696,-0.711,-213.359,-23.443,7.565
41760,10.069,3.791,-0.304,-173.87,-20.878,19.702
41814,10.176,3.384,-0.019,-136.893,-20.458,33.847
41867,10.342,2.632,0.148,-105.748,-21.595,46.588
41919,10.509,1.942,0.275,-82.221,-23.344,55.702
41970,10.531,1.023,0.362,-66.405,-25.542,60.573
42020,10.469,0.16,0.321,-58.611,-27.931,61.481
42072,10.368,-0.639,0.182,-59.168,-30.817,58.817
42124,10.157,-1.375,0.134,-68.092,-34.802,52.847
42176,9.999,-1.993,-0.235,-84.313,-39.427,43.397
42228,9.628,-2.474,-0.838,-107.214,-42.947,30.901
42281,9.444,-2.637,-1.621,-132.267,-43.878,15.565
42335,9.046,-2.373,-2.527,-159.069,-39.389,-0.496
42388,8.864,-1.526,-3.334,-180.809,-30.092,-13.786
42442,8.72,-0.352,-3.542,-184.87,-17.244,-23.74
42496,8.701,0.956,-3.401,-175.527,-5.015,-26.214
42548,8.62,2.146,-2.965,-150.489,4.481,-23.046
42599,8.79,2.989,-2.304,-108.557,9.969,-17.893
42650,8.967,3.643,-1.712,-53.382,13.252,-12.817
42700,9.336,4.134,-1.231,-23.053,16.542,-0.298
42750,9.266,4.337,-1.054,-26.107,14.008,18.046
42801,9.367,3.782,-0.898,-22.168,12.992,33.023
42851,9.556,3.166,-0.869,-14.443,13.137,44.863
42901,9.714,2.515,-0.886,-10.168,13.679,54.198
42950,9.767,1.746,-1.006,-9.802,15.626,59.641
43000,9.865,0.908,-1.205,-14.084,19.366,61.473
43051,9.961,0.144,-1.248,-22.893,23.985,59.626
43101,9.961,-0.568,-1.315,-35.397,29.427,54.878
43150,10.006,-1.157,-1.305,-50.443,35.061,48.282
43202,9.932,-1.595,-1.272,-68.947,41.176,40.473
43253,9.824,-1.801,-1.037,-88.282,47.183,32.931
43304,9.767,-1.94,-0.668,-107.137,51.702,27.496
43356,9.635,-2.081,-0.029,-125.443,53.321,23.374
43408,9.489,-2.309,0.644,-140.908,51.855,19.74
43459,9.513,-2.56,1.114,-154.046,47.718,15.26
43510,9.554,-2.953,1.6,-165.573,41.985,9.588
43559,9.556,-3.209,1.997,-176.672,35.092,2.74
43610,9.714,-3.566,2.27,-187.832,26.626,-6.282
43661,9.875,-3.727,2.333,-200.817,18.168,-18.664
43713,9.975,-3.827,2.041,-216.038,11.702,-33.664
43764,10.016,-3.43,1.461,-232.427,10.321,-49.359
43817,10.16,-2.67,1.03,-248.206,14.748,-63.16
43871,10.002,-1.712,0.697,-250.137,24.26,-71.038
43924,9.93,-0.553,0.843,-250.137,36.298,-71.916
43976,9.884,0.419,1.305,-250.137,47.153,-65.58
44026,9.82,1.178,2.182,-240.664,53.13,-53.756
44078,9.757,1.605,3.2,-212.58,51.534,-39.84
44129,9.743,1.669,4.151,-176.695,42.977,-26.771
44180,9.578,1.463,5.145,-134.527,27.878,-17.015
44230,9.535,1.181,5.494,-109.153,17.71,-14.771
44281,9.326,0.922,5.774,-74.969,17.206,-16.954
44332,8.977,1.066,5.537,43.42,-19.504,6.435
44382,8.634,1.145,4.974,1.397,-38.718,-0.504
44431,8.696,1.195,4.373,-21.29,-46.511,-0.229
44481,8.727,1.068,3.719,-33.542,-50.45,1.58
44531,8.763,0.826,2.905,-44.427,-52.183,2.366
44581,9.02,0.659,2.024,-54.481,-51.389,2.008
44632,9.372,0.568,1.178,-63.137,-47.427,0.809
44681,9.662,0.443,0.187,-71.573,-39.573,-0.069
44731,10.102,0.477,-0.455,-80.13,-27.664,-1.092
44781,10.411,0.565,-0.781,-89.344,-13.031,-0.565
44831,10.749,0.685,-0.683,-97.977,2.458,2.191
44881,10.914,0.649,-0.225,-105.687,15.443,6.954
44932,11.034,0.429,0.316,-111.336,24.649,12.374
44981,11.087,0.153,0.932,-113.649,29.092,17.282
45031,10.964,-0.441,1.633,-112.153,29.641,20.076
45081,10.785,-0.98,2.22,-105.733,26.366,19.45
45132,10.593,-1.605,2.536,-93.786,20.786,15.221
45184,10.358,-2.141,2.896,-76.107,14.26,7.756
45234,10.052,-2.376,2.975,-54.397,7.321,-1.893
45283,9.568,-2.51,3.121,-29.931,0.947,-11.733
45333,9.338,-2.294,2.869,-4.885,-4.168,-20.71
45383,8.957,-1.868,2.74,18.229,-7.87,-27.664
45433,8.787,-1.418,2.445,36.702,-9.916,-32.557
45484,8.622,-0.886,2.129,48.695,-10.275,-35.74
45534,8.641,-0.352,1.789,52.603,-9.427,-37.573
45584,8.761,0.369,1.554,47.969,-7.565,-38.099
45633,9.036,1.188,1.231,33.695,-4.313,-36.802
45683,9.343,1.957,0.984,10.206,0.58,-33.26
45733,9.621,2.575,0.841,-19.145,6.786,-25.893
45784,9.949,2.987,0.984,-50.87,13.649,-14.702
45833,10.284,2.946,1.315,-81.466,19.893,-1.061
45883,10.555,2.603,1.938,-108.565,22.817,13.847
45933,10.655,1.94,2.381,-128.802,20.458,27.412
45983,10.62,1.049,2.975,-141.206,12.763,37.046
46033,10.643,0.038,3.305,-143.405,2.305,40.802
46084,10.564,-1.011,3.281,-135.649,-9.466,38.542
46133,10.529,-1.995,3.07,-118.382,-20.237,31.122
46186,10.344,-2.802,2.646,-91.397,-28.87,18.321
46238,10.162,-3.396,2.151,-58.55,-33.656,2.702
46288,9.829,-3.585,1.708,-23.267,-35.023,-13.198
46341,9.501,-3.411,1.229,12.733,-34.458,-27.42
46392,9.223,-2.881,0.843,45.244,-33.031,-37.786
46443,8.89,-2.23,0.58,71.893,-31.626,-44.45
46493,8.787,-1.454,0.402,90.534,-30.786,-47.656
46544,8.775,-0.659,-0.038,99.252,-29.634,-48.405
46597,8.905,0.089,-0.553,97.733,-27.13,-46.756
46648,9.051,0.915,-1.075,85.664,-21.641,-43.351
46699,9.312,1.667,-1.526,64.267,-12.603,-37.359
46749,9.635,2.292,-1.878,36.901,0.252,-28.588
46799,10.026,2.635,-1.861,8.115,15.221,-16.573
46850,10.191,2.666,-1.425,-21.008,30.45,-2.954
46900,10.368,2.385,-0.728,-47.618,43.076,11.229
46950,10.471,1.851,-0.074,-70.947,51.237,23.947
47001,10.526,1.229,0.714,-88.641,54.427,34.939
47051,10.457,0.424,1.518,-99.137,52.695,42.13
47101,10.418,-0.493,2.129,-100.985,47.137,44.947
47153,10.373,-1.427,2.546,-93.267,39.557,42.878
47204,10.186,-2.208,2.795,-75.84,32.672,36.015
47255,9.98,-2.972,2.881,-49.84,27.168,24.916
47305,9.767,-3.355,3.018,-17.634,22.962,11.901
47355,9.422,-3.418,3.243,18.511,19.023,-1.924
47406,9.125,-3.181,3.49,55.122,14.328,-14.679
47455,8.852,-2.587,3.779,87.405,8.985,-25.008
47505,8.754,-1.712,3.868,113.076,2.656,-32.481
47555,8.682,-0.666,3.734,127.397,-3.489,-36.611
47605,8.66,0.417,3.597,128.511,-9.099,-36.901
47655,8.818,1.451,3.128,115.611,-13.053,-34.267
47706,8.996,2.385,2.8,89.924,-15.13,-28.382
47755,9.233,3.137,2.299,56.397,-15.191,-19.771
